Date,Transaction Description,Amount,Category,Company,Account Type,Expense By Category,Revenue By Category
2020-11-16 00:00:00,"'2967 13NOV20 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-18,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2020-11-16 00:00:00,"'2967 12NOV20 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-24,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2020-11-16 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-K8XV5",-65,Sage Business Cloud Subscription,Cup of jojo ltd,Current account,-1350,0
2020-11-17 00:00:00,"'VANNEDERVEEN A+P , ARTCLASSES PVN , FP 17/11/20 1254 , RP4679964189702500",45,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2020-11-18 00:00:00,"'WATERHOUSE JR , JAN W , FP 18/11/20 1547 , RP4679964308463100",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-11-18 00:00:00,"'R FOX , RACHEL , FP 18/11/20 1824 , 400000000682283212",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-11-18 00:00:00,"'VODAFONE LTD , 686563133-1002",-129.94,Office Equipment,Cup of jojo ltd,Current account,-1638.78,0
2020-11-20 00:00:00,"'RICH , JOA001B , VIA MOBILE - LVP , FP 20/11/20 10 , 58165452130622000N",-150,Joan of Ark Model Cost,Cup of jojo ltd,Current account,-350,0
2020-11-23 00:00:00,"'WEAVER H , HAYLEY WEAVER , VIA MOBILE - LVP",125,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2020-11-23 00:00:00,"'TO A/C 84125330, VIA MOBILE - XFER",-2000,Paid via XFER,Cup of jojo ltd,Current account,-17150,0
2020-11-23 00:00:00,"'MARIA ALBIEZ , JO ALAM SUPAVISION, VIA MOBILE - PYMT , FP 20/11/20 10 , 63200531315827000N",-20,Expense,Cup of jojo ltd,Current account,-3528.27,0
2020-11-23 00:00:00,"'2967 21NOV20 , AMAZON.CO.U , K*MY14W0OT4 , AMAZON.CO.UK LU",-16.77,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2020-11-24 00:00:00,"'VANNEDERVEEN A+P , ARTCLASSES PVN , FP 24/11/20 1242 , RP4679964916364100",45,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2020-11-24 00:00:00,"'HOWES Z , ZULAY 13 NOV 2020 , FP 24/11/20 1709 , RP4679964947126700",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-11-24 00:00:00,"'2967 23NOV20 , AMZ*EVERCODE , AMAZON.CO.UK GB , REFUND",19.98,Refund Payment / Fee,Cup of jojo ltd,Current account,0,673.76
2020-11-25 00:00:00,"'2967 24NOV20 , AMZNMKTPLACE , AMAZON.CO.UK GB",-19.97,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2020-11-26 00:00:00,"'ACC-NWESTPLAT , 552213******2530 , VIA MOBILE - PYMT , FP 26/11/20 10 , 52092621813599000N",-5,Expense,Cup of jojo ltd,Current account,-3528.27,0
2020-11-26 00:00:00,"'ACC-NWESTPLAT , 552213******2530 , VIA MOBILE - PYMT , FP 25/11/20 10 , 03202951108433000N",-9,Expense,Cup of jojo ltd,Current account,-3528.27,0
2020-11-26 00:00:00,"'2967 24NOV20 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-20.39,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2020-11-26 00:00:00,"'M AND S CAR INS BISL , 131459441299804289",-32.61,Insurance,Cup of jojo ltd,Current account,-355.37,0
2020-11-27 00:00:00,"'G WILDER , GILLIAN FRIDAYS , FP 26/11/20 1858 , 200000000678975414",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-11-27 00:00:00,"'DEAR ACC , ADEAR X5 , VIA MOBILE - LVP",125,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2020-11-27 00:00:00,"'2967 26NOV20 , HMRC GOV.UK COTAX , GLASGOW GB",-23,Unclassified,Cup of jojo ltd,Current account,-4151.65,0
2020-11-27 00:00:00,"'2967 26NOV20 , HMRC GOV.UK COTAX , GLASGOW GB",-904.94,Unclassified,Cup of jojo ltd,Current account,-4151.65,0
2020-11-30 00:00:00,"'OASIS CHILDCARE CE, OASIS CHILDCARE , FP 30/11/20 1430 , 100000000681445818",161.75,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2020-12-02 00:00:00,"'2967 30NOV20 , PAYPAL , *ZOOMVIDEOCO , 402-935-7733 US",-14.39,Zoom Subscription,Cup of jojo ltd,Current account,-201.46,0
2020-12-03 00:00:00,"'KAREN LORD , BOOKS , VIA MOBILE - LVP , FP 03/12/20 10 , 18171230731347000N",-28,Expense,Cup of jojo ltd,Current account,-3528.27,0
2020-12-04 00:00:00,"'2967 03DEC20 , AMAZON.CO.U , K*MY0391SY4 , AMAZON.CO.UK LU",-9.01,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2020-12-07 00:00:00,"'REDBOND C , ART LESSONS , FP 07/12/20 1718 , RP4679966631765300",165,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2020-12-08 00:00:00,"'NEAL AJ , 1 IF 5 ON 9TH DEC , FP 07/12/20 1909 , RP4679966644967100",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-10 00:00:00,"'COOK P M/ADGD , TRICIA 11/12/20 , VIA ONLINE - PYMT",125,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2020-12-10 00:00:00,"'2967 09DEC20 , AMZNMKTPLACE , AMAZON.CO.UK GB",-15.98,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2020-12-14 00:00:00,"'COCKWILL HB AND CA , HUGH NEXT SERIES , FP 11/12/20 2052 , 487740312502112101",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2020-12-14 00:00:00,"'2967 12DEC20 , ADOBE CREATIVE , CLOUD , ADOBE.LY/BILL IE",-16.24,Adobe Subscription,Cup of jojo ltd,Current account,-194.88,0
2020-12-14 00:00:00,"'2967 11DEC20 , AMZNMKTPLACE , AMAZON.CO.UK GB",-42.99,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2020-12-15 00:00:00,"'2967 12DEC20 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-24,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2020-12-15 00:00:00,"'2967 13DEC20 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-18,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2020-12-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-K8XV5",-65,Sage Business Cloud Subscription,Cup of jojo ltd,Current account,-1350,0
2020-12-17 00:00:00,"'2967 15DEC20 , AMZNMKTPLACE , AMAZON.CO , AMAZON.CO.UK GB",-21.96,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2020-12-17 00:00:00,"'VODAFONE LTD , 686563133-1002",-136.5,Office Equipment,Cup of jojo ltd,Current account,-1638.78,0
2020-12-24 00:00:00,"'COCKWILL HB AND CA , HUGH CAL X2 , FP 24/12/20 1734 , 607906444371422101",20,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-24 00:00:00,"'V SMITH , HOSPICE CALENDAR , FP 24/12/20 1709 , 600000000694271215",20,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-24 00:00:00,"'COOK P M/ADGD , TRICIA 11/12/20 , VIA MOBILE - PYMT",20,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2020-12-24 00:00:00,"'M AND S CAR INS BISL , 131459441301634370",-32.51,Insurance,Cup of jojo ltd,Current account,-355.37,0
2020-12-29 00:00:00,"'HOWES Z , ZULAYPAIDDEC2020 , FP 28/12/20 1831 , RP4679968953732200",10,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-29 00:00:00,"'LORNA FORSYTH , JAN.S CALENDER , FP 25/12/20 1451 , 201225145152507543",20,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-29 00:00:00,"'NEAL AJ , CALENDARS , FP 29/12/20 1019 , RP4679968994376800",40,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-29 00:00:00,"'DEAR ACC , CALENDAR ADEAR , VIA MOBILE - LVP",10,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2020-12-29 00:00:00,"'TO A/C 84125330, VIA MOBILE - XFER",-1000,Paid via XFER,Cup of jojo ltd,Current account,-17150,0
2020-12-29 00:00:00,"'2967 24DEC20 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-20.39,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2020-12-30 00:00:00,"'S CHILD , ESTHER 301220 , FP 30/12/20 1016 , 600000000696035796",10,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-30 00:00:00,"'H AIKEN , CALENDARS X4 , FP 29/12/20 2021 , 400000000700834107",40,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-30 00:00:00,"'MARIA GAMLIN , MARIA GAMLIN , FP 30/12/20 1231 , 00151102632BBKXKWQ",10,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-30 00:00:00,"'R FOX , RACHEL , FP 30/12/20 1103 , 600000000696054643",20,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-30 00:00:00,"'JONES B , B JONES CALENDER , FP 30/12/20 1335 , RP4679969123042900",10,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-30 00:00:00,"'ROBERTS VM PTE , ART CALENDAR , FP 30/12/20 1536 , RP4679969137902500",30,Sales of Art,Cup of jojo ltd,Current account,0,1897
2020-12-30 00:00:00,"'J NORTHEY , CALENDER , FP 29/12/20 2001 , 300000000699575382",10,Revenue,Cup of jojo ltd,Current account,0,12458.2
2020-12-30 00:00:00,"'BRUNGER LE , CALANDER , FP 29/12/20 2006 , RP4679969064867900",10,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-01-04 00:00:00,"'ACC-NWESTPLAT , 552213******2530 , VIA MOBILE - PYMT , FP 04/01/21 10 , 21163518609472000N",-20,Expense,Cup of jojo ltd,Current account,-3528.27,0
2021-01-04 00:00:00,"'2967 30DEC20 , PAYPAL , *ZOOMVIDEOCO , 402-935-7733 US",-14.39,Zoom Subscription,Cup of jojo ltd,Current account,-201.46,0
2021-01-04 00:00:00,"'2967 03JAN21 , AMAZON.CO.U , K*MJ8J61534 , AMAZON.CO.UK LU",-8.49,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-01-05 00:00:00,"'2967 04JAN21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-39.99,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-01-06 00:00:00,"'PAM , CALENDAR , VIA MOBILE - LVP , FP 06/01/21 10 , 63132637595056000N",-208,Expense,Cup of jojo ltd,Current account,-3528.27,0
2021-01-06 00:00:00,"'2967 05JAN21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-8.94,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-01-11 00:00:00,"'2967 10JAN21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-44.99,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-01-12 00:00:00,"'H AIKEN , BOAT W/SHOP ONLINE, FP 12/01/21 1712 , 100000000700233491",25,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-01-12 00:00:00,"'J NORTHEY , PALLETE KNIFE WORK, FP 12/01/21 1558 , 500000000701742476",25,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-01-12 00:00:00,"'COCKWILL HB AND CA , ACRYLIC BOAT , FP 12/01/21 1531 , 635570801351211001",25,Sales from Workshops,Cup of jojo ltd,Current account,0,1511.56
2021-01-13 00:00:00,"'FREDERIKSEN , PAM CALENDARS , FP 13/01/21 1750 , 118912350571311001",33,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-01-13 00:00:00,"'2967 12JAN21 , ADOBE CREATIVE , CLOUD , ADOBE.LY/BILL IE",-16.24,Adobe Subscription,Cup of jojo ltd,Current account,-194.88,0
2021-01-13 00:00:00,"'2967 11JAN21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-36,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-01-14 00:00:00,"'2967 12JAN21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-24,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-01-15 00:00:00,"'PACE PRINT AND DES, MORE CALENDARS , VIA MOBILE - LVP , FP 15/01/21 10 , 02115205532419000N",-48.5,Office Equipment,Cup of jojo ltd,Current account,-1638.78,0
2021-01-15 00:00:00,"'2967 13JAN21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-18,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-01-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-K8XV5",-65,Sage Business Cloud Subscription,Cup of jojo ltd,Current account,-1350,0
2021-01-18 00:00:00,"'M LERCH , L LERCH CALENDAR , FP 18/01/21 1714 , 100000000702507156",20,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-01-18 00:00:00,"'2967 15JAN21 , AMAZON.CO.U , K*MV56W0L54 , AMAZON.CO.UK LU",-6.48,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-01-19 00:00:00,"'V SMITH , TRACY X 5 CLASSES , FP 18/01/21 2026 , 500000000704125672",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-01-19 00:00:00,"'VODAFONE LTD , 686563133-1002",-137.4,Office Equipment,Cup of jojo ltd,Current account,-1638.78,0
2021-01-20 00:00:00,"'2967 19JAN21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-13.95,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-01-25 00:00:00,"'R FOX , RACHEL , FP 23/01/21 0929 , 200000000703885915",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-01-25 00:00:00,"'ORION AIR CONDITIO, 33016 REFUND , FP 25/01/21 1644 , 200000000704773630",458.8,Refund Payment / Fee,Cup of jojo ltd,Current account,0,673.76
2021-01-25 00:00:00,"'M AND S CAR INS BISL , 131459441303532856",-32.51,Insurance,Cup of jojo ltd,Current account,-355.37,0
2021-01-26 00:00:00,"'2967 24JAN21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-20.39,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-02-01 00:00:00,"'H AIKEN , WATERCOLOUR X5 , FP 29/01/21 2153 , 100000000707500069",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-02-01 00:00:00,"'2967 30JAN21 , PAYPAL , *ZOOMVIDEOCO , 402-935-7733 US",-14.39,Zoom Subscription,Cup of jojo ltd,Current account,-201.46,0
2021-02-01 00:00:00,"'2967 29JAN21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-18.99,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-02-02 00:00:00,"'ACC-NWESTPLAT , 552213******2530 , VIA MOBILE - PYMT , FP 02/02/21 10 , 04172220573479000N",-1000,Expense,Cup of jojo ltd,Current account,-3528.27,0
2021-02-02 00:00:00,"'ACC-NWESTPLAT , 552213******2530 , VIA MOBILE - PYMT , FP 02/02/21 10 , 30090131244429000N",-34.65,Expense,Cup of jojo ltd,Current account,-3528.27,0
2021-02-04 00:00:00,"'DEBARR M , MAHINE ARTCLASS , VIA MOBILE - LVP",250,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-02-05 00:00:00,"'SHARON CROSS , WATERCOLOUR WK , FP 04/02/21 1909 , 210204190953621282",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-02-08 00:00:00,"'G WILDER , GILLIAN FRIDAYS , FP 06/02/21 1617 , 100000000711135449",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-02-15 00:00:00,"'JONES B , B JONES CLASSES , FP 15/02/21 1153 , RP4679964179613700",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-02-15 00:00:00,"'2967 12FEB21 , ADOBE CREATIVE , CLOUD , ADOBE.LY/BILL IE",-16.24,Adobe Subscription,Cup of jojo ltd,Current account,-194.88,0
2021-02-15 00:00:00,"'2967 11FEB21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-36,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-02-15 00:00:00,"'2967 12FEB21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-24,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-02-15 00:00:00,"'2967 13FEB21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-18,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-02-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-K8XV5",-65,Sage Business Cloud Subscription,Cup of jojo ltd,Current account,-1350,0
2021-02-17 00:00:00,"'DEAR ACC , A DEAR - 5 CLASSES, VIA MOBILE - LVP",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-02-17 00:00:00,"'2967 16FEB21 , DOTERRA*EUR GBR , 2033180064 GB",-189.05,Unclassified,Cup of jojo ltd,Current account,-4151.65,0
2021-02-17 00:00:00,"'VODAFONE LTD , 686563133-1002",-138.46,Office Equipment,Cup of jojo ltd,Current account,-1638.78,0
2021-02-23 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 23/02/21 0902 , PH737VTI1HM1UTR500",54.03,Sales via Stripe,Cup of jojo ltd,Current account,0,202.11
2021-02-24 00:00:00,"'M AND S CAR INS BISL , 131459441305413132",-32.51,Insurance,Cup of jojo ltd,Current account,-355.37,0
2021-02-26 00:00:00,"'COCKWILL HB AND CA , COCKWILL NEXT LOT , FP 26/02/21 1214 , 358354344121622001",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-02-26 00:00:00,"'2967 24FEB21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-20.39,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-03-02 00:00:00,"'2967 28FEB21 , PAYPAL , *ZOOMVIDEOCO , 402-935-7733 US",-14.39,Zoom Subscription,Cup of jojo ltd,Current account,-201.46,0
2021-03-04 00:00:00,"'NEAL AJ , ART CLASS , FP 04/03/21 1337 , RP4679966227336300",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-03-09 00:00:00,"'2967 08MAR21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-9.99,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-03-10 00:00:00,"'2967 09MAR21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-46.08,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-03-12 00:00:00,"'DKG HENS WI , DORKING HENS , FP 11/03/21 2236 , 321941626322113001",60,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-03-12 00:00:00,"'COOK P M/ADGD , TRICIA 12/3/21 , VIA MOBILE - LVP",125,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2021-03-12 00:00:00,"'2967 11MAR21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-11.92,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-03-15 00:00:00,"'TO A/C 84125330, VIA MOBILE - XFER",-1000,Paid via XFER,Cup of jojo ltd,Current account,-17150,0
2021-03-15 00:00:00,"'2967 12MAR21 , ADOBE CREATIVE , CLOUD , ADOBE.LY/BILL IE",-16.24,Adobe Subscription,Cup of jojo ltd,Current account,-194.88,0
2021-03-15 00:00:00,"'2967 14MAR21 , AMAZON.CO.U , K*MM4DY1W84 , AMAZON.CO.UK LU",-5.85,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-03-15 00:00:00,"'2967 13MAR21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-18,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-03-15 00:00:00,"'2967 11MAR21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-36,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-03-15 00:00:00,"'2967 12MAR21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-24,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-03-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-K8XV5",-65,Sage Business Cloud Subscription,Cup of jojo ltd,Current account,-1350,0
2021-03-17 00:00:00,"'V SMITH , TRACY X 5 CLASSES , FP 16/03/21 2021 , 400000000734058992",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-03-17 00:00:00,"'VODAFONE LTD , 686563133-1002",-127.25,Office Equipment,Cup of jojo ltd,Current account,-1638.78,0
2021-03-19 00:00:00,"'G WILDER , GILLIAN FRIDAYS , FP 19/03/21 1430 , 300000000733963879",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-03-19 00:00:00,"'2967 18MAR21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-56.97,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-03-22 00:00:00,"'DKG HENS WI , DORK HENS RAFFLE , FP 22/03/21 1003 , 343864703001223001",25,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-03-22 00:00:00,"'R FOX , RACHEL , FP 20/03/21 0829 , 400000000735505720",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-03-22 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 22/03/21 0849 , PH737VTI1HM3QV7900",36.28,Sales via Stripe,Cup of jojo ltd,Current account,0,202.11
2021-03-22 00:00:00,"'2967 19MAR21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-17.99,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-03-24 00:00:00,"'M AND S CAR INS BISL , 131459441307293123",-32.51,Insurance,Cup of jojo ltd,Current account,-355.37,0
2021-03-25 00:00:00,"'JONES B , B JONES CLASSES , FP 25/03/21 1231 , RP4679968514228800",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-03-25 00:00:00,"'ACC-NWESTPLAT , 552213******2530 , VIA MOBILE - PYMT , FP 25/03/21 10 , 60134657618352000N",-100,Expense,Cup of jojo ltd,Current account,-3528.27,0
2021-03-26 00:00:00,"'NEAL AJ , ART CLASS , FP 26/03/21 1332 , RP4679968683575700",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-03-26 00:00:00,"'DEAR ACC , ADEAR 5X , VIA MOBILE - LVP",125,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2021-03-26 00:00:00,"'RICH , JOA002 , VIA MOBILE - LVP , FP 25/03/21 10 , 24193924754246000N",-60,Expense,Cup of jojo ltd,Current account,-3528.27,0
2021-03-26 00:00:00,"'2967 24MAR21 C , TESCO PFS 3381 , WEST BYFLEET GB",-16.5,Unclassified,Cup of jojo ltd,Current account,-4151.65,0
2021-03-26 00:00:00,"'2967 24MAR21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-20.39,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-03-29 00:00:00,"'PACE PRINT AND DES, 18754 CUPJOJO , VIA MOBILE - LVP , FP 29/03/21 10 , 33142307096683000N",-41.66,Office Equipment,Cup of jojo ltd,Current account,-1638.78,0
2021-03-31 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 31/03/21 0852 , PH737VTI1HM4H8JN00",54.03,Sales via Stripe,Cup of jojo ltd,Current account,0,202.11
2021-04-01 00:00:00,"'BISL BACS ACCOUNT , 131459441307781391",17.89,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2021-04-01 00:00:00,"'2967 30MAR21 , PAYPAL , *ZOOMVIDEOCO , 402-935-7733 US",-14.39,Zoom Subscription,Cup of jojo ltd,Current account,-201.46,0
2021-04-06 00:00:00,"'STRIPE PAYMENTS UK, STRIPE , FP 06/04/21 0854 , PH737VTI1HM4QNG900",18.53,Sales via Stripe,Cup of jojo ltd,Current account,0,202.11
2021-04-06 00:00:00,"'AUSTIN S E , SUE AUSTIN , VIA ONLINE - PYMT",125,Unclassified,Cup of jojo ltd,Current account,0,5035.64
2021-04-08 00:00:00,"'MARIA GAMLIN , MARIA GAMLIN , FP 08/04/21 1129 , 00151102632BBLHPSB",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-04-09 00:00:00,"'2967 08APR21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-42.98,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-04-12 00:00:00,"'HOWES Z , ZULAY 10APRIL 2021, FP 10/04/21 0016 , RP4679960450129500",125,Revenue,Cup of jojo ltd,Current account,0,12458.2
2021-04-12 00:00:00,"'QUEST RDA , DORKINGHENS JOALAM, VIA MOBILE - LVP",-25,Unclassified,Cup of jojo ltd,Current account,-4151.65,0
2021-04-12 00:00:00,"'S OLIVEIRA , JO ALAM , VIA MOBILE - LVP , FP 12/04/21 10 , 62174107866312000N",-45,Expense,Cup of jojo ltd,Current account,-3528.27,0
2021-04-13 00:00:00,"'2967 12APR21 , ADOBE CREATIVE , CLOUD , ADOBE.LY/BILL IE",-16.24,Adobe Subscription,Cup of jojo ltd,Current account,-194.88,0
2021-04-13 00:00:00,"'2967 11APR21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-36,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-04-14 00:00:00,"'TO A/C 84125330, VIA MOBILE - XFER",-500,Paid via XFER,Cup of jojo ltd,Current account,-17150,0
2021-04-15 00:00:00,"'VANNEDERVEEN A+P , ARTCLASSES PVN , FP 15/04/21 1333 , RP4679961042353600",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-04-15 00:00:00,"'2967 13APR21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-24,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-04-15 00:00:00,"'GOCARDLESS , SAGEACCOUNTI-K8XV5",-65,Sage Business Cloud Subscription,Cup of jojo ltd,Current account,-1350,0
2021-04-16 00:00:00,"'2967 14APR21 , 1 AND 1 IONOS LTD , GLOUCESTER GB",-18,Hosting Charges,Cup of jojo ltd,Current account,-1045.17,0
2021-04-19 00:00:00,"'2967 17APR21 , AMZ*AMAZON EU , AMAZON.CO.UK GB , REFUND",42.98,Refund Payment / Fee,Cup of jojo ltd,Current account,0,673.76
2021-04-19 00:00:00,"'VODAFONE LTD , 686563133-1002",-136.51,Office Equipment,Cup of jojo ltd,Current account,-1638.78,0
2021-04-20 00:00:00,"'FREDERIKSEN , PAM CLASSES , FP 20/04/21 1301 , 723694331031024001",125,Sales from Classes,Cup of jojo ltd,Current account,0,5464.5
2021-04-21 00:00:00,"'2967 20APR21 , AMZNMKTPLACE , AMAZON.CO , AMAZON.CO.UK GB",-45.87,Supplies,Cup of jojo ltd,Current account,-1303.74,0
2021-04-21 00:00:00,"'2967 20APR21 , AMZNMKTPLACE , AMAZON.CO.UK GB",-16.99,Supplies,Cup of jojo ltd,Current account,-1303.74,0
